#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags
1543	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate_Cinnamate	Other	GCYounkin	892.185	N/A	N/A	qTof	Negative	LC-ESI	891.178	lib-00027.mgf	Bronze	3	0.253986	2.67104	0.00238037	PRIVATE-USER	TAKursar	891.178	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)/C=C/c1ccccc1)CC(C(O2)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)O	1	891.175	spectra/specs_ms.pklbin	CCMSLIB00001056934	35088.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1545	M-H	N/A	-1	"3',4'-dihydroxyphenethyl_alcohol_1-O-beta-D-(6''-O-galloyl)-glucopyranoside"	Other	GCYounkin	468.127	N/A	N/A	qTof	Negative	LC-ESI	467.12	lib-00025.mgf	Bronze	3	0.584012	3.20124	0.00149536	null	TAKursar	467.12	N/A	0	6	C1([H])(C([H])([H])OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])OC([H])(OC([H])([H])C([H])([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])C([H])(O[H])C([H])(O[H])C1([H])O[H]	1	467.118	spectra/specs_ms.pklbin	CCMSLIB00001605703	14287.3	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1546	M-H	N/A	-1	Di_Catechin_Type_B_Coumarate_Gallate	Other	GCYounkin	876.19	N/A	N/A	qTof	Negative	LC-ESI	875.183	lib-00027.mgf	Bronze	3	0.348529	4.53309	0.00396729	PRIVATE-USER	TAKursar	875.183	N/A	0	6	c12c(c(cc(c1)O)O)C(C(C(O2)c1ccc(c(c1)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)/C=C/c1ccc(cc1)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	875.179	spectra/specs_ms.pklbin	CCMSLIB00001056759	26570.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 
155	M-H	N/A	-1	Gallocatechin_Coumarate	Other	GCYounkin	452.111	N/A	N/A	qTof	Negative	LC-ESI	451.103	lib-00027.mgf	Bronze	3	0.613305	3.8561	0.0017395	PRIVATE-USER	TAKursar	451.103	N/A	0	7	c12c(c(cc(c1)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)/C=C/c1ccc(cc1)O	1	451.102	spectra/specs_ms.pklbin	CCMSLIB00001056951	501226	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1555	M-H	n/a	1	NCGC00170023-02!	isolated	lfnothias	482.121	InChI=1S/C25H22O10/c1-33-16-4-9(2-3-14(16)27)18-11-7-12(20-13(18)8-34-25(20,32)24(11)31)23-22(30)21(29)19-15(28)5-10(26)6-17(19)35-23/h2-7,11,13,18,20,22-23,26-28,30,32H,8H2,1H3	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	481.114	lib-00017.mgf	Gold	1	0.497546	34.9505	0.0168152	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	481.114	n/a	0	7	COC1=C(O)C=CC(=C1)C2C3COC4(O)C3C(=CC2C4=O)C5OC6=C(C(=O)C5O)C(O)=CC(O)=C6	1	481.097	spectra/specs_ms.pklbin	CCMSLIB00000845607	29591.2	UPDATE-SINGLE-ANNOTATED-GOLD	 
1565	M-H	N/A	-1	name_unknown	Other	GCYounkin	898.159	N/A	N/A	qTof	Negative	LC-ESI	897.152	lib-00026.mgf	Bronze	3	0.311123	0.340161	0.000305176	PRIVATE-USER	TAKursar	897.152	N/A	0	8	c1(c(O[H])c([H])c(O[H])c(C([H])([H])C([H])(OC(=O)c2c([H])c(O[H])c(c(O[H])c2[H])O[H])C([H])(c3c([H])c(O[H])c(c(O[H])c3[H])O[H])O4)c14)C5([H])c6c(c([H])c(O[H])c([H])c6O[H])OC([H])(c7c([H])c([H])c(O[H])c(O[H])c7[H])C5([H])OC(=O)c8c([H])c([H])c(O[H])c(O[H])c8O[H]	1	897.152	spectra/specs_ms.pklbin	CCMSLIB00002032551	827444	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1566	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate_Gallate	Other	GCYounkin	914.154	N/A	N/A	qTof	Negative	LC-ESI	913.147	lib-00027.mgf	Bronze	3	0.334697	2.20573	0.00201416	PRIVATE-USER	TAKursar	913.147	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	913.145	spectra/specs_ms.pklbin	CCMSLIB00001056933	54165.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1567	M-H	N/A	-1	Gallocatechin_Catechin_Type_B_Gallate_Gallate	Other	GCYounkin	898.159	N/A	N/A	qTof	Negative	LC-ESI	897.152	lib-00027.mgf	Bronze	3	0.356008	3.67373	0.0032959	PRIVATE-USER	TAKursar	897.152	N/A	0	6	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	897.149	spectra/specs_ms.pklbin	CCMSLIB00001056849	31778.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1582	M-H	N/A	-1	Catechin_Gallate_Gallate_Gallate	Other	GCYounkin	746.112	N/A	N/A	qTof	Negative	LC-ESI	745.105	lib-00027.mgf	Bronze	3	0.546562	2.94894	0.00219727	PRIVATE-USER	TAKursar	745.105	N/A	0	6	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	745.107	spectra/specs_ms.pklbin	CCMSLIB00001055698	21203	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1585	M-H	N/A	-1	1-O-caffeoyl-3-O-galloyl-beta-D-glucopyranose	Other	GCYounkin	494.106	N/A	N/A	qTof	Negative	LC-ESI	493.099	lib-00025.mgf	Bronze	3	0.705955	2.53746	0.00125122	null	TAKursar	493.099	N/A	0	6	[C@@]1([H])(OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])[C@]([H])(O[H])[C@@]([H])(C([H])([H])O[H])O[C@@]([H])(OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])[C@]1([H])O[H]	1	493.098	spectra/specs_ms.pklbin	CCMSLIB00001476523	5.52855e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1589	M-H	N/A	-1	4'_methyl_Myricetin_Gallate_Gallate_Gallate	Other	GCYounkin	788.086	N/A	N/A	qTof	Negative	LC-ESI	787.079	lib-00027.mgf	Bronze	3	0.468133	24.272	0.019104	PRIVATE-USER	TAKursar	787.079	N/A	0	6	c12c(c(cc(c1)O)O)c(=O)c(c(o2)c1cc(c(c(c1)O)OC)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O)O)O	1	787.098	spectra/specs_ms.pklbin	CCMSLIB00001055362	473478	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1591	M-H	N/A	-1	Afzelechin_Gallate_Gallate	Other	GCYounkin	578.106	N/A	N/A	qTof	Negative	LC-ESI	577.099	lib-00027.mgf	Bronze	3	0.434584	2.00948	0.00115967	PRIVATE-USER	TAKursar	577.099	N/A	0	8	c12c(c(cc(c1)O)O)CC(C(O2)c1ccc(cc1)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	577.098	spectra/specs_ms.pklbin	CCMSLIB00001057076	35977.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1592	M-H	N/A	-1	Di_Gallocatechin_Type_B	Other	GCYounkin	610.132	N/A	N/A	qTof	Negative	LC-ESI	609.125	lib-00027.mgf	Bronze	3	0.384148	2.00403	0.0012207	PRIVATE-USER	TAKursar	609.125	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	609.124	spectra/specs_ms.pklbin	CCMSLIB00001056858	11866.5	UPDATE-SINGLE-ANNOTATED-BRONZE	 
16	M-H	N/A	-1	Di_Gallocatechin_Type_B_Gallate	Other	GCYounkin	762.143	N/A	N/A	qTof	Negative	LC-ESI	761.136	lib-00027.mgf	Bronze	3	0.399988	1.76417	0.00134277	PRIVATE-USER	TAKursar	761.136	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)O	1	761.135	spectra/specs_ms.pklbin	CCMSLIB00001056873	8.16847e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
161	M-H	491-70-3	-1	Luteolin	Commercial	Denise Silva	0.0	InChI=1S/C15H10O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-6,16-19H	 	qTof	Negative	DI-ESI	285.035	lib-00010.mgf	Bronze	3	0.888323	13.2762	0.00378418	GNPS-LIBRARY	Norberto Lopes	285.035	 	0	8	O=C1C2=C(C=C(C=C2OC(C3=CC=C(C(O)=C3)O)=C1)O)O	1	285.039	spectra/specs_ms.pklbin	CCMSLIB00000077233	208719	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1613	M-H	N/A	-1	"(+)-isolariciresinol_6a-O-beta-D-glucoside|(+)-isolariciresinol_9'-O-beta-D-glucopyranoside|(+)-isolariciresinol-3alpha-O-beta-D-glucopyranoside|(+)-isolarisirresinol_2a-O-beta-D-glucopyranoside|(-)-isolariciresinol-3a-O-beta-D-glucopyranoside|6-glucosyloxymethyl-8-(4-hydroxy-3-methoxyphenyl)-7-hydroxymethyl-3-methoxy-5,6,7,8-tetrahydro-naphthalen-2-ol|6R,7S,8S-6-glucosyloxymethyl-8-(4-hydroxy-3-methoxyphenyl)-7-hydroxymethyl-3-methoxy-5,6,7,8-tetrahydro-naphthalen-2-ol|isolariciresinol_6a-O-beta-D-glucoside|isolariciresinol-3alpha-O-beta-glucopyranoside"	Other	GCYounkin	522.21	N/A	N/A	qTof	Negative	LC-ESI	521.203	lib-00026.mgf	Bronze	3	0.271256	3.63024	0.00189209	PRIVATE-USER	TAKursar	521.203	N/A	0	7	C1([H])(c2c([H])c([H])c(O[H])c(OC([H])([H])[H])c2[H])C([H])(C([H])([H])O[H])C([H])(C([H])([H])OC3([H])OC([H])(C([H])([H])O[H])C([H])(O[H])C([H])(O[H])C3([H])O[H])C([H])([H])c(c([H])c(OC([H])([H])[H])c(O[H])c4[H])c14	1	521.201	spectra/specs_ms.pklbin	CCMSLIB00002013921	26327.7	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1624	[M+H]	17912-87-7	1	ReSpect:PT209290 Myricetin-3-Rhamnoside|Myrc-3-Rha|Myricitrin|Myricitrine|Myricetrin|Myricitroside|myricetin-3-O-rhamnoside|Myricetol 3-rhamnoside|Myricetin 3-O-alpha-L-rhamnopyranoside|3-((6-Deoxy-alpha-L-mannopyrano	Isolated	ReSpect	0.0	1/C21H20O12/c1-6-14(26)17(29)18(30)21(31-6)33-20-16(28)13-9(23)4-8(22)5-12(13)32-19(20)7-2-10(24)15(27)11(25)3-7/h2-6,14,17-18,21-27,29-30H,1H3/t6-,14-,17+,18+,21-/m0/s1	N/A	LC-Q-TOF/MS	Positive	ESI	463.088	lib-00007.mgf	Bronze	3	0.443791	1.5157	0.000701904	RESPECT	Putative ReSpect Match	463.088	N/A	0	6	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C(=C4)O)O)O)O)O)O	1	463.087	spectra/specs_ms.pklbin	CCMSLIB00000222473	310148	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1626	M-H	526-99-8	0	GALACTARATE	Commercial standard	Prasad	210.038	N/A	N/A	Q-Exactive Plus	Negative	LC-ESI	209.03	lib-00012.mgf	Gold	1	0.863314	8.61377	0.00180054	GNPS-EMBL-MCF	Alexandrov Theodore	209.03	3037582	0	8	C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O	1	209.032	spectra/specs_ms.pklbin	CCMSLIB00000578199	96013.2	UPDATE-SINGLE-ANNOTATED-GOLD	 
1636	M-H	N/A	-1	6-C-(alpha-D-arabinosyl)-8-C-[2-O-(E)-feruloyl]-(beta-D-galactosyl)apigenin|nerilifordin_H	Other	GCYounkin	740.195	N/A	N/A	qTof	Negative	LC-ESI	739.188	lib-00025.mgf	Bronze	3	0.272542	1.23856	0.000915527	null	TAKursar	739.188	N/A	0	7	c1([C@@]2([H])O[C@]([H])(C([H])([H])O[H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c(OC([H])([H])[H])c3[H])c(O[H])c([C@]4([H])OC([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]4([H])O[H])c(O[H])c(C(=O)C([H])=C(c5c([H])c([H])c(O[H])c([H])c5[H])O6)c16	1	739.187	spectra/specs_ms.pklbin	CCMSLIB00001257410	115259	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1639	M-H	N/A	-1	"(+)-epigallocatechin-(2alpha?O?7,4alpha?8)-(+)-gallocatechin|ephedrannin_D7"	Other	GCYounkin	608.117	N/A	N/A	qTof	Negative	LC-ESI	607.109	lib-00025.mgf	Bronze	3	0.292068	4.82563	0.00292969	null	TAKursar	607.109	N/A	0	7	[C@@]12(c3c([H])c(O[H])c(O[H])c(O[H])c3[H])[C@@]([H])(O[H])[C@@]([H])(c(c(O[H])c([H])c(O[H])c4[H])c4O1)c(c5c(C([H])([H])[C@]([H])(O[H])[C@@]([H])(c6c([H])c(O[H])c(O[H])c(O[H])c6[H])O5)c(O[H])c7[H])c7O2	1	607.106	spectra/specs_ms.pklbin	CCMSLIB00001192218	478194	UPDATE-SINGLE-ANNOTATED-BRONZE	 
164	[M+H]	26811-41-6	1	ReSpect:PT204260 luteolin-7-O-glucoside|Lutl-7-Glc|Cynaroside|Cinaroside|Glucoluteolin|7-Glucosylluteolin|Luteoloside|Luteolin 7-O-beta-D-glucoside|Luteolin 7-O-glucopyranoside|7-O-beta-D-Glucosyl-5,7,3',4'-tetrahydro	Isolated	ReSpect	0.0	1/C21H20O11/c22-7-16-18(27)19(28)20(29)21(32-16)30-9-4-12(25)17-13(26)6-14(31-15(17)5-9)8-1-2-10(23)11(24)3-8/h1-6,16,18-25,27-29H,7H2/t16-,18-,19+,20-,21-/m1/s1	N/A	LC-Q-TOF/MS	Positive	ESI	447.093	lib-00007.mgf	Bronze	3	0.790216	0.682578	0.000305176	RESPECT	Putative ReSpect Match	447.093	N/A	0	7	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O	1	447.093	spectra/specs_ms.pklbin	CCMSLIB00000222100	1.31471e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1641	M-H	n/a	1	NCGC00385129-01!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]chromen-4-one	isolated	lfnothias	578.164	InChI=1S/C27H30O14/c1-8-17(31)21(35)23(37)27(39-8)16-20(34)15(26-24(38)22(36)18(32)13(7-28)41-26)19(33)14-11(30)6-12(40-25(14)16)9-2-4-10(29)5-3-9/h2-6,8,13,17-18,21-24,26-29,31-38H,7H2,1H3/t8-,13+,17-,18+,21+,22-,23+,24+,26-,27-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	577.157	lib-00017.mgf	Gold	1	0.548802	2.74954	0.00158691	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	577.157	n/a	0	8	C[C@@H]1O[C@H]([C@H](O)[C@H](O)[C@H]1O)C2=C3OC(=CC(=O)C3=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C2O)C5=CC=C(O)C=C5	1	577.155	spectra/specs_ms.pklbin	CCMSLIB00000847291	7850.35	UPDATE-SINGLE-ANNOTATED-GOLD	 
1646	M-H	N/A	-1	isorhamnetin_3-O-alpha-rhamnoside|Isorhamnetin-3-mono-beta-D-rhamnosid	Other	GCYounkin	462.116	N/A	N/A	qTof	Negative	LC-ESI	461.109	lib-00025.mgf	Bronze	3	0.446586	3.37533	0.0015564	null	TAKursar	461.109	N/A	0	6	C1(c2c([H])c([H])c(O[H])c(OC([H])([H])[H])c2[H])=C(O[C@]3([H])O[C@]([H])(C([H])([H])[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]3([H])O[H])C(=O)c(c(O[H])c([H])c(O[H])c4[H])c4O1	1	461.107	spectra/specs_ms.pklbin	CCMSLIB00001285879	379549	UPDATE-SINGLE-ANNOTATED-BRONZE	 
165	M-H	N/A	-1	Gallocatechin_Catechin_Type_B_Gallate	Other	GCYounkin	746.148	N/A	N/A	qTof	Negative	LC-ESI	745.141	lib-00027.mgf	Bronze	3	0.310152	0.90102	0.000671387	PRIVATE-USER	TAKursar	745.141	N/A	0	7	c12c(c(cc(c1)O)O)C(C(C(O2)c1cc(c(c(c1)O)O)O)O)c1c2c(c(cc1O)OC(=O)c1cc(c(c(c1)O)O)O)CC(C(O2)c1ccc(c(c1)O)O)O	1	745.142	spectra/specs_ms.pklbin	CCMSLIB00001056788	373045	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1655	M-H	N/A	-1	Gallocatechin_Gallate_Gallate_Gallate	Other	GCYounkin	762.107	N/A	N/A	qTof	Negative	LC-ESI	761.1	lib-00027.mgf	Bronze	3	0.483183	2.16522	0.00164795	PRIVATE-USER	TAKursar	761.1	N/A	0	6	c12c(c(cc(c1)O)O)CC(C(O2)c1cc(c(c(c1)O)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)OC(=O)c1cc(c(c(c1)O)O)O	1	761.098	spectra/specs_ms.pklbin	CCMSLIB00001057969	291604	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1659	M-H	N/A	-1	"1-O-(E)-caffeoyl-4,6-di-O-galloyl-beta-D-glucopyranose|1-O-(E)-Caffeoyl-4,6-di-O-galloyl-?-D-glucopyranose|1-O-[(E)-caffeoyl]-4,6-di-O-galloyl-beta-D-glucopyranose"	Other	GCYounkin	646.117	N/A	N/A	qTof	Negative	LC-ESI	645.11	lib-00026.mgf	Bronze	3	0.586503	0.567672	0.000366211	PRIVATE-USER	TAKursar	645.11	N/A	0	6	C1([H])(OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])C([H])(O[H])C([H])(O[H])C([H])(OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])OC1([H])C([H])([H])OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H]	1	645.109	spectra/specs_ms.pklbin	CCMSLIB00002020917	60709.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1660	M-H	n/a	1	NCGC00381325-01![3,4,5-trihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]oxan-2-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	478.111	InChI=1S/C22H22O12/c23-12-4-1-10(2-5-12)3-6-16(26)32-9-15-18(28)19(29)20(30)22(33-15)34-21(31)11-7-13(24)17(27)14(25)8-11/h1-8,15,18-20,22-25,27-30H,9H2/b6-3+	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	477.104	lib-00017.mgf	Gold	1	0.456136	3.13425	0.00149536	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	477.104	n/a	0	6	OC1C(COC(=O)\C=C\C2=CC=C(O)C=C2)OC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C(O)C1O	1	477.103	spectra/specs_ms.pklbin	CCMSLIB00000846240	28361.1	UPDATE-SINGLE-ANNOTATED-GOLD	 
1663	M-H	N/A	-1	4'_methyl_Myricetin_Gallate_Gallate_Coumarate	Other	GCYounkin	782.112	N/A	N/A	qTof	Negative	LC-ESI	781.105	lib-00027.mgf	Bronze	3	0.491903	25.4735	0.0198975	PRIVATE-USER	TAKursar	781.105	N/A	0	7	c12c(c(cc(c1)O)Oc1ccc(cc1)/C=C/C(=O)O)c(=O)c(c(o2)c1cc(c(c(c1)O)OC)O)OC(=O)c1cc(c(c(c1)OC(=O)c1cc(c(c(c1)O)O)O)O)O	1	781.125	spectra/specs_ms.pklbin	CCMSLIB00001055353	69568.3	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1664	M-H	N/A	-1	"1,2,3,4-tetrahydro-7,8-dihydroxy-4-oxonaphthalen-1-yl_6-O-[(3,4,5-trihydroxyphenyl)carbonyl]-beta-D-glucopyranoside"	Other	GCYounkin	508.122	N/A	N/A	qTof	Negative	LC-ESI	507.114	lib-00026.mgf	Bronze	3	0.571463	3.37002	0.00170898	PRIVATE-USER	TAKursar	507.114	N/A	0	6	c12c(c([H])c([H])c(O[H])c1O[H])C(=O)C([H])([H])C([H])([H])C2([H])OC3([H])OC([H])(C([H])([H])OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H])C([H])(O[H])C([H])(O[H])C3([H])O[H]	1	507.113	spectra/specs_ms.pklbin	CCMSLIB00001948427	15296.9	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1669	M-H	n/a	1	NCGC00384654-01![(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]-2-(3,4,5-trihydroxybenzoyl)oxyoxan-3-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	630.122	InChI=1S/C29H26O16/c30-15-4-1-12(2-5-15)3-6-21(35)42-11-20-24(38)25(39)26(44-27(40)13-7-16(31)22(36)17(32)8-13)29(43-20)45-28(41)14-9-18(33)23(37)19(34)10-14/h1-10,20,24-26,29-34,36-39H,11H2/b6-3+/t20-,24-,25+,26-,29+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	629.115	lib-00017.mgf	Gold	1	0.51029	2.32842	0.00146484	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	629.115	n/a	0	8	O[C@@H]1[C@@H](COC(=O)\C=C\C2=CC=C(O)C=C2)O[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC(=O)C4=CC(O)=C(O)C(O)=C4)[C@H]1O	1	629.114	spectra/specs_ms.pklbin	CCMSLIB00000846206	608406	UPDATE-SINGLE-ANNOTATED-GOLD	 
167	M-H	N/A	-1	4-O-(6'-O-galloyl-beta-D-glucopyranosyl)-cis-p-coumaric_acid	Other	GCYounkin	478.111	N/A	N/A	qTof	Negative	LC-ESI	477.104	lib-00025.mgf	Bronze	3	0.749233	3.26218	0.0015564	null	TAKursar	477.104	N/A	0	7	[C@]1([H])(Oc2c([H])c([H])c(C([H])=C([H])C(=O)O[H])c([H])c2[H])O[C@]([H])(C([H])([H])OC(=O)c3c([H])c(O[H])c(O[H])c(O[H])c3[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]1([H])O[H]	1	477.102	spectra/specs_ms.pklbin	CCMSLIB00001511294	3.22722e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1670	M-H	n/a	1	NCGC00380553-01![3,4,5-trihydroxy-6-(3,4,5-trihydroxybenzoyl)oxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate	isolated	lfnothias	484.085	InChI=1S/C20H20O14/c21-8-1-6(2-9(22)13(8)25)18(30)32-5-12-15(27)16(28)17(29)20(33-12)34-19(31)7-3-10(23)14(26)11(24)4-7/h1-4,12,15-17,20-29H,5H2	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	483.078	lib-00017.mgf	Gold	1	0.752346	3.34818	0.00161743	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	483.078	n/a	0	7	OC1C(O)C(COC(=O)C2=CC(O)=C(O)C(O)=C2)OC(OC(=O)C3=CC(O)=C(O)C(O)=C3)C1O	1	483.076	spectra/specs_ms.pklbin	CCMSLIB00000845139	485384	UPDATE-SINGLE-ANNOTATED-GOLD	 
1671	M-H	N/A	-1	"1-O-(E)-caffeoyl-4,6-di-O-galloyl-beta-D-glucopyranose|1-O-(E)-Caffeoyl-4,6-di-O-galloyl-?-D-glucopyranose|1-O-[(E)-caffeoyl]-4,6-di-O-galloyl-beta-D-glucopyranose"	Other	GCYounkin	646.117	N/A	N/A	qTof	Negative	LC-ESI	645.11	lib-00026.mgf	Bronze	3	0.609473	5.29827	0.00341797	PRIVATE-USER	TAKursar	645.11	N/A	0	7	C1([H])(OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])C([H])(O[H])C([H])(O[H])C([H])(OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])OC1([H])C([H])([H])OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H]	1	645.106	spectra/specs_ms.pklbin	CCMSLIB00002020917	46186	UPDATE-SINGLE-ANNOTATED-BRONZE	 
1684	M-H	N/A	-1	"1-O-(E)-caffeoyl-4,6-di-O-galloyl-beta-D-glucopyranose|1-O-(E)-Caffeoyl-4,6-di-O-galloyl-?-D-glucopyranose|1-O-[(E)-caffeoyl]-4,6-di-O-galloyl-beta-D-glucopyranose"	Other	GCYounkin	646.117	N/A	N/A	qTof	Negative	LC-ESI	645.11	lib-00026.mgf	Bronze	3	0.626489	8.6097	0.0055542	PRIVATE-USER	TAKursar	645.11	N/A	0	9	C1([H])(OC(=O)c2c([H])c(O[H])c(O[H])c(O[H])c2[H])C([H])(O[H])C([H])(O[H])C([H])(OC(=O)C([H])=C([H])c3c([H])c([H])c(O[H])c(O[H])c3[H])OC1([H])C([H])([H])OC(=O)c4c([H])c(O[H])c(O[H])c(O[H])c4[H]	1	645.104	spectra/specs_ms.pklbin	CCMSLIB00002020913	215008	UPDATE-SINGLE-ANNOTATED-BRONZE	 
