cluster index	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)	G1	G2	G3	G4	G5	G6	AllFiles	AllGroups	DefaultGroups	RTMean	RTStdErr	ProteoSAFeClusterLink	UniqueFileSourcesCount	EvenOdd
684	1	233.066	1	233.066	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3778###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=684	1	1
685	1	233.066	1	233.066	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3684###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=685	1	1
686	1	471.128	1	471.128	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3351###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=686	1	1
687	1	907.172	1	907.172	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2576###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=687	1	1
688	1	577.269	1	577.269	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2569###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=688	1	1
689	1	191.055	1	191.055	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:785###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=689	1	1
690	1	233.065	1	233.065	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1791###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=690	1	1
691	1	206.05	1	206.05	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:420###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=691	1	0
692	1	477.067	1	477.067	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:779###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=692	1	1
693	1	599.103	1	599.103	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1326###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=693	1	1
694	1	479.118	1	479.118	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5076###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=694	1	1
695	1	155.034	1	155.034	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1522###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=695	1	1
696	1	539.176	1	539.176	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1468###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=696	1	1
697	1	367.065	1	367.065	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3972###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=697	1	1
698	1	487.124	1	487.124	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3973###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=698	1	1
699	1	1140.67	1	1140.67	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1263###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=699	1	1
700	1	395.135	1	395.135	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4942###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=700	1	1
701	1	471.345	1	471.345	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4943###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=701	1	0
702	1	513.102	1	513.102	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5215###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=702	1	1
703	1	449.052	1	449.052	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5041###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=703	1	1
704	1	1140.68	1	1140.68	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1273###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=704	1	1
705	1	519.077	1	519.077	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:552###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=705	1	1
706	1	379.069	1	379.069	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3932###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=706	1	1
707	1	684.102	1	684.102	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:766###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=707	1	0
708	1	315.086	1	315.086	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:360###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=708	1	1
709	1	315.05	1	315.05	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:532###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=709	1	1
710	1	451.123	1	451.123	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2462###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=710	1	1
711	1	283.06	1	283.06	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2727###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=711	1	1
712	1	497.165	1	497.165	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3469###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=712	1	1
713	1	513.161	1	513.161	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4364###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=713	1	1
714	1	163.039	1	163.039	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4549###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=714	1	1
715	1	513.162	1	513.162	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3807###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=715	1	1
716	1	527.249	1	527.249	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1947###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=716	1	1
717	1	381.176	1	381.176	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1617###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=717	1	1
718	1	745.104	1	745.104	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1397###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=718	1	1
719	1	567.135	1	567.135	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:685###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=719	1	1
720	1	881.155	1	881.155	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:335###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=720	1	1
721	1	615.097	1	615.097	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:853###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=721	1	1
722	1	441.082	1	441.082	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:541###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=722	1	1
723	1	593.091	1	593.091	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1318###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=723	1	1
724	1	271.06	1	271.06	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4630###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=724	1	1
725	1	729.144	1	729.144	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1396###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=725	1	1
726	1	1033.16	1	1033.16	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4568###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=726	1	1
727	1	587.104	1	587.104	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:54###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=727	1	1
728	1	419.096	1	419.096	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1016###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=728	1	1
729	1	483.077	1	483.077	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:285###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=729	1	1
730	1	881.154	1	881.154	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3851###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=730	1	1
731	1	587.104	1	587.104	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:758###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=731	1	1
732	1	293.211	1	293.211	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2851###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=732	1	0
733	1	591.098	1	591.098	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2825###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=733	1	1
734	1	208.027	1	208.027	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4192###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=734	1	0
735	1	372.047	1	372.047	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4194###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=735	1	0
736	1	592.084	1	592.084	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3168###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=736	1	0
737	1	1033.16	1	1033.16	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3774###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=737	1	1
738	1	516.079	1	516.079	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5008###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=738	1	0
739	1	736.115	1	736.115	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1681###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=739	1	0
740	1	881.155	1	881.155	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2662###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=740	1	1
741	1	447.094	1	447.094	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2154###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=741	1	1
742	1	660.111	1	660.111	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:294###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=742	1	0
743	1	435.093	1	435.093	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:23###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=743	1	1
744	1	415.123	1	415.123	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2110###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=744	1	1
745	1	881.157	1	881.157	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:674###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=745	1	1
746	1	497.093	1	497.093	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3473###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=746	1	1
747	1	496.08	1	496.08	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3472###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=747	1	0
748	1	551.055	1	551.055	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4484###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=748	1	1
749	1	505.099	1	505.099	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2344###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=749	1	1
750	1	477.065	1	477.065	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5233###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=750	1	1
751	1	191.056	1	191.056	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:5234###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=751	1	1
752	1	187.109	1	187.109	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4359###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=752	1	0
753	1	373.148	1	373.148	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4219###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=753	1	1
754	1	509.092	1	509.092	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1585###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=754	1	1
755	1	951.109	1	951.109	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2071###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=755	1	1
756	1	951.107	1	951.107	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2926###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=756	1	1
757	1	951.108	1	951.108	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2587###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=757	1	1
758	1	505.099	1	505.099	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1293###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=758	1	1
759	1	399.045	1	399.045	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4217###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=759	1	1
760	1	288.087	1	288.087	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:153###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=760	1	0
761	1	951.109	1	951.109	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2405###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=761	1	1
762	1	1103.12	1	1103.12	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4165###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=762	1	1
763	1	300.998	1	300.998	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2681###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=763	1	1
764	1	657.108	1	657.108	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2111###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=764	1	1
765	1	399.546	1	399.546	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4916###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=765	1	0
766	1	800.102	1	800.102	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4915###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=766	1	0
767	1	323.041	1	323.041	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2684###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=767	1	1
768	1	331.065	1	331.065	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2551###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=768	1	1
769	1	247.036	1	247.036	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:1921###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=769	1	1
770	1	303.014	1	303.014	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4085###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=770	1	1
771	1	509.166	1	509.166	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4280###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=771	1	1
772	1	325.056	1	325.056	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4709###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=772	1	1
773	1	357.08	1	357.08	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4867###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=773	1	1
774	1	440.098	1	440.098	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:90###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=774	1	0
775	1	551.054	1	551.054	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4000###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=775	1	1
776	1	503.212	1	503.212	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4001###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=776	1	1
777	1	357.155	1	357.155	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:4003###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=777	1	1
778	1	209.081	1	209.081	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2519###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=778	1	1
779	1	361.185	1	361.185	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:3562###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=779	1	0
780	1	995.238	1	995.238	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2987###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=780	1	1
781	1	720.156	1	720.156	0	1	0	0	0	0	0	phenolics_merged_spectra_2017_09_22.mgf:2704###	 	G1,	0.0	0.0	http://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=c9ab000dceba4e04b964254b5ba4fb2c&view=cluster_details&protein=781	1	0
