#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags	internalFilename
356	M-H	N/A	-1	UNPD17479	Other	GCYounkin	494.106	N/A	N/A	qTof	Negative	LC-ESI	493.099	lib-00027.mgf	Bronze	3	0.709447	1.85668	0.000915527	PRIVATE-USER	TAKursar	493.099	N/A	0	8	OC1C(O)C(COC(=O)c2cc(O)c(O)c(O)c2)OC(OC(=O)C=Cc3ccc(O)c(O)c3)C1O	1	493.098	specs_ms.pklbin	CCMSLIB00004497938	5.52855e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
638	M-H	N/A	-1	UNPD177291	Other	GCYounkin	478.111	N/A	N/A	qTof	Negative	LC-ESI	477.104	lib-00027.mgf	Bronze	3	0.708107	1.85496	0.00088501	PRIVATE-USER	TAKursar	477.104	N/A	0	7	OC1C(O)C(COC(=O)c2cc(O)c(O)c(O)c2)OC(Oc3ccc(C=C/C(=O)O)cc3)C1O	1	477.103	specs_ms.pklbin	CCMSLIB00004500928	2.94928e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1841	M-H	n/a	1	NCGC00168909-02!(2R,3R)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3-dihydrochromen-4-one	isolated	lfnothias	450.116	InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3/t7-,15-,17+,18+,19+,20-,21-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	449.109	lib-00017.mgf	Gold	1	0.701687	16.1724	0.00726318	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	449.109	n/a	0	8	C[C@@H]1O[C@@H](O[C@@H]2[C@H](OC3=C(C2=O)C(O)=CC(O)=C3)C4=CC(O)=C(O)C=C4)[C@H](O)[C@H](O)[C@H]1O	1	449.102	specs_ms.pklbin	CCMSLIB00000845955	10499.5	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
1843	M-H	N/A	-1	UNPD195571	Other	GCYounkin	630.122	N/A	N/A	qTof	Negative	LC-ESI	629.115	lib-00027.mgf	Bronze	3	0.698471	1.6493	0.0010376	PRIVATE-USER	TAKursar	629.115	N/A	0	11	OC1C(O)C(OC(=O)C=Cc2ccc(O)cc2)C(OC(=O)c3cc(O)c(O)c(O)c3)OC1COC(=O)c4cc(O)c(O)c(O)c4	1	629.114	specs_ms.pklbin	CCMSLIB00004522731	391572	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1341	M-H	1486-70-0	-1	3-O-methylquercetin	Isolated	Denise Silva	316.058	InChI=1S/C16H12O7/c1-22-16-14(21)13-11(20)5-8(17)6-12(13)23-15(16)7-2-3-9(18)10(19)4-7/h2-6,17-20H,1H3	 	qTof	Negative	DI-ESI	315.05	lib-00010.mgf	Bronze	3	0.697848	2.22791	0.000701904	GNPS-LIBRARY	Norberto Lopes	315.05	 	0	6	O=C1C2=C(O)C=C(O)C=C2OC(C3=CC(O)=C(O)C=C3)=C1OC	1	315.049	specs_ms.pklbin	CCMSLIB00000077223	92433	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1938	M-H	N/A	-1	UNPD86037	Other	GCYounkin	492.127	N/A	N/A	qTof	Negative	LC-ESI	491.12	lib-00027.mgf	Bronze	3	0.697241	2.05058	0.00100708	PRIVATE-USER	TAKursar	491.12	N/A	0	7	OC1C(O)C(COC(=O)c2cc(O)c(O)c(O)c2)OC(OC3CCC(=O)c4cccc(O)c34)C1O	1	491.118	specs_ms.pklbin	CCMSLIB00004632794	15192.3	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
756	M-H	n/a	1	NCGC00168909-02!(2R,3R)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-2,3-dihydrochromen-4-one	isolated	lfnothias	450.116	InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3/t7-,15-,17+,18+,19+,20-,21-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	449.109	lib-00017.mgf	Gold	1	0.697186	2.5142	0.00112915	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	449.109	n/a	0	7	C[C@@H]1O[C@@H](O[C@@H]2[C@H](OC3=C(C2=O)C(O)=CC(O)=C3)C4=CC(O)=C(O)C=C4)[C@H](O)[C@H](O)[C@H]1O	1	449.108	specs_ms.pklbin	CCMSLIB00000845955	5.71039e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
281	M-H	n/a	1	NCGC00384787-01!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-2,3-dihydrochromen-4-one	isolated	lfnothias	450.116	InChI=1S/C21H22O11/c22-6-14-17(27)19(29)20(30)21(32-14)16-11(26)5-13-15(18(16)28)10(25)4-12(31-13)7-1-2-8(23)9(24)3-7/h1-3,5,12,14,17,19-24,26-30H,4,6H2	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	449.109	lib-00017.mgf	Gold	1	0.696996	3.53347	0.00158691	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	449.109	n/a	0	7	OCC1OC(C(O)C(O)C1O)C2=C(O)C=C3OC(CC(=O)C3=C2O)C4=CC(O)=C(O)C=C4	1	449.107	specs_ms.pklbin	CCMSLIB00000846267	867634	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
3050	M-H	N/A	-1	UNPD144202	Other	GCYounkin	636.096	N/A	N/A	qTof	Negative	LC-ESI	635.089	lib-00027.mgf	Bronze	3	0.695178	2.21041	0.00140381	PRIVATE-USER	TAKursar	635.089	N/A	0	6	OC1C(O)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c3cc(O)c(O)c(O)c3)OC1COC(=O)c4cc(O)c(O)c(O)c4	1	635.088	specs_ms.pklbin	CCMSLIB00004461361	1.25884e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
132	M-H	N/A	-1	UNPD46983	Other	GCYounkin	468.106	N/A	N/A	qTof	Negative	LC-ESI	467.098	lib-00027.mgf	Bronze	3	0.694046	1.69869	0.000793457	PRIVATE-USER	TAKursar	467.098	N/A	0	7	Oc1cc(O)c2CC(OC(=O)C=Cc3ccc(O)c(O)c3)C(Oc2c1)c4cc(O)c(O)c(O)c4	1	467.098	specs_ms.pklbin	CCMSLIB00004586119	837336	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
501	M-H	N/A	-1	UNPD158547	Other	GCYounkin	494.106	N/A	N/A	qTof	Negative	LC-ESI	493.099	lib-00027.mgf	Bronze	3	0.693156	1.1759	0.000579834	PRIVATE-USER	TAKursar	493.099	N/A	0	11	OCC1OC(OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(OC(=O)c3cc(O)c(O)c(O)c3)C1O	1	493.098	specs_ms.pklbin	CCMSLIB00004478616	59270.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2315	[M+H]	20315-25-7	1	ReSpect:PT204590 Procyanidin B1|(-)-Epicatechin-(4-beta-8)-(+)-catechin|cis,trans''-4,8''-Bi-(3,3',4',5,7-pentahydroxyflavane)|(2R,3R,4R)-2-(3,4-dihydroxyphenyl)-4-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychro	Isolated	ReSpect	0.0	1/C30H26O12/c31-13-7-20(37)24-23(8-13)41-29(12-2-4-16(33)19(36)6-12)27(40)26(24)25-21(38)10-17(34)14-9-22(39)28(42-30(14)25)11-1-3-15(32)18(35)5-11/h1-8,10,22,26-29,31-40H,9H2/t22-,26+,27+,28+,29+/m0/s1	N/A	LC-Q-TOF/MS	Positive	ESI	577.135	lib-00007.mgf	Bronze	3	0.688464	1.37482	0.000793457	RESPECT	Putative ReSpect Match	577.135	N/A	0	10	C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O	1	577.136	specs_ms.pklbin	CCMSLIB00000222143	1.56008e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
988	M-H	N/A	-1	UNPD25390	Other	GCYounkin	342.095	N/A	N/A	qTof	Negative	LC-ESI	341.088	lib-00027.mgf	Bronze	3	0.687336	2.77361	0.000946045	PRIVATE-USER	TAKursar	341.088	N/A	0	7	OC1OC(COC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O	1	341.087	specs_ms.pklbin	CCMSLIB00004560195	417752	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3173	M-H	n/a	1	NCGC00380476-01!5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-2,3-dihydrochromen-4-one	isolated	lfnothias	434.121	InChI=1S/C21H22O10/c22-7-14-17(26)19(28)20(29)21(31-14)16-11(25)6-13-15(18(16)27)10(24)5-12(30-13)8-1-3-9(23)4-2-8/h1-4,6,12,14,17,19-23,25-29H,5,7H2	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	433.114	lib-00017.mgf	Gold	1	0.681593	2.11383	0.000915527	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	433.114	n/a	0	6	OCC1OC(C(O)C(O)C1O)C2=C(O)C=C3OC(CC(=O)C3=C2O)C4=CC=C(O)C=C4	1	433.113	specs_ms.pklbin	CCMSLIB00000845882	1.07031e+07	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
259	M-H	n/a	1	NCGC00385833-01![(2S,3R)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	442.09	InChI=1S/C22H18O10/c23-13-2-1-9(3-15(13)25)21-18(28)8-12-14(24)6-11(7-19(12)32-21)31-22(30)10-4-16(26)20(29)17(27)5-10/h1-7,18,21,23-29H,8H2/t18-,21+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	441.083	lib-00017.mgf	Gold	1	0.679831	3.59777	0.00158691	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	441.083	n/a	0	6	O[C@@H]1CC2=C(O)C=C(OC(=O)C3=CC(O)=C(O)C(O)=C3)C=C2O[C@H]1C4=CC=C(O)C(O)=C4	1	441.081	specs_ms.pklbin	CCMSLIB00000846514	1.5656e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
2118	M-H	N/A	-1	UNPD46983	Other	GCYounkin	468.106	N/A	N/A	qTof	Negative	LC-ESI	467.098	lib-00027.mgf	Bronze	3	0.678908	5.48809	0.00256348	PRIVATE-USER	TAKursar	467.098	N/A	0	7	Oc1cc(O)c2CC(OC(=O)C=Cc3ccc(O)c(O)c3)C(Oc2c1)c4cc(O)c(O)c(O)c4	1	467.096	specs_ms.pklbin	CCMSLIB00004586119	142745	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
3269	M-H	N/A	-1	UNPD65552	Other	GCYounkin	332.074	N/A	N/A	qTof	Negative	LC-ESI	331.067	lib-00027.mgf	Bronze	3	0.677792	4.0559	0.00134277	PRIVATE-USER	TAKursar	331.067	N/A	0	7	OCC1OC(Oc2cc(cc(O)c2O)C(=O)O)C(O)C(O)C1O	1	331.066	specs_ms.pklbin	CCMSLIB00004608323	878076	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2415	M-H	n/a	1	NCGC00384833-01!1,3,6,7-tetrahydroxy-2-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]xanthen-9-one	isolated	lfnothias	422.085	InChI=1S/C19H18O11/c20-4-11-15(25)17(27)18(28)19(30-11)12-8(23)3-10-13(16(12)26)14(24)5-1-6(21)7(22)2-9(5)29-10/h1-3,11,15,17-23,25-28H,4H2/t11-,15-,17+,18-,19+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	421.078	lib-00017.mgf	Gold	1	0.676973	6.88511	0.00289917	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	421.078	n/a	0	6	OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C2=C(O)C3=C(OC4=C(C=C(O)C(O)=C4)C3=O)C=C2O	1	421.075	specs_ms.pklbin	CCMSLIB00000847055	12541.5	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
1856	M-H	N/A	-1	UNPD72955	Other	GCYounkin	498.101	N/A	N/A	qTof	Negative	LC-ESI	497.094	lib-00027.mgf	Bronze	3	0.673424	0.982272	0.000488281	PRIVATE-USER	TAKursar	497.094	N/A	0	8	COC(=O)c1cc(O)c(O)c(OC2OC(COC(=O)c3cc(O)c(O)c(O)c3)C(O)C(O)C2O)c1	1	497.093	specs_ms.pklbin	CCMSLIB00004617144	161780	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1551	M-H	N/A	-1	UNPD88978	Other	GCYounkin	604.143	N/A	N/A	qTof	Negative	LC-ESI	603.136	lib-00027.mgf	Bronze	3	0.669442	1.21436	0.000732422	PRIVATE-USER	TAKursar	603.136	N/A	0	9	OC1C(O)C(COC(=O)c2cc(O)c(O)c(O)c2)OC(Oc3cc(O)c(C(=O)CCc4ccc(O)c(O)c4)c(O)c3)C1O	1	603.136	specs_ms.pklbin	CCMSLIB00004636329	451127	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
292	M+FA-H	n/a	1	NCGC00380668-01_C48H78O18_(3beta,5xi,9xi,22beta)-22,24-Dihydroxyolean-12-en-3-yl 6-deoxy-alpha-L-mannopyranosyl-(1->2)-beta-D-galactopyranosyl-(1->2)-beta-D-glucopyranosiduronic acid	isolated	lfnothias	942.519	InChI=1S/C48H78O18/c1-21-29(52)31(54)35(58)40(61-21)65-37-32(55)30(53)24(19-49)62-41(37)66-38-34(57)33(56)36(39(59)60)64-42(38)63-28-12-13-45(5)25(46(28,6)20-50)11-14-48(8)26(45)10-9-22-23-17-43(2,3)18-27(51)44(23,4)15-16-47(22,48)7/h9,21,23-38,40-42,49-58H,10-20H2,1-8H3,(H,59,60)/t21-,23-,24+,25?,26?,27+,28-,29-,30-,31+,32-,33-,34-,35+,36-,37+,38+,40-,41-,42+,44+,45-,46+,47+,48+/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	987.517	lib-00017.mgf	Gold	1	0.666171	3.09033	0.00305176	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	987.517	n/a	0	6	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@H](O[C@H]3O[C@H]4CC[C@@]5(C)C(CC[C@]6(C)C5C\C=C/7[C@@H]8CC(C)(C)C[C@@H](O)[C@]8(C)CC[C@@]67C)[C@@]4(C)CO)C(O)=O)[C@H](O)[C@H](O)[C@H]1O	1	987.514	specs_ms.pklbin	CCMSLIB00000849764	445813	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
1735	M-H	N/A	-1	UNPD146429	Other	GCYounkin	646.117	N/A	N/A	qTof	Negative	LC-ESI	645.11	lib-00027.mgf	Bronze	3	0.665841	5.20366	0.00335693	PRIVATE-USER	TAKursar	645.11	N/A	0	10	OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(OC(=O)C=Cc3ccc(O)c(O)c3)C1OC(=O)c4cc(O)c(O)c(O)c4	1	645.106	specs_ms.pklbin	CCMSLIB00004464050	215008	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2373	M-H	N/A	-1	UNPD186924	Other	GCYounkin	610.096	N/A	N/A	qTof	Negative	LC-ESI	609.089	lib-00027.mgf	Bronze	3	0.663144	1.80373	0.00109863	PRIVATE-USER	TAKursar	609.089	N/A	0	6	Oc1cc(O)c2CC(OC(=O)c3cc(O)c(O)c(O)c3)C(Oc2c1)c4cc(O)c(OC(=O)c5ccc(O)c(O)c5O)c(O)c4	1	609.088	specs_ms.pklbin	CCMSLIB00004512377	1.27906e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1774	M-H	n/a	1	NCGC00384752-01!5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-bis[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-2,3-dihydrochromen-4-one	isolated	lfnothias	596.174	InChI=1S/C27H32O15/c28-6-12-17(32)21(36)23(38)26(41-12)15-19(34)14-10(31)5-11(8-1-3-9(30)4-2-8)40-25(14)16(20(15)35)27-24(39)22(37)18(33)13(7-29)42-27/h1-4,11-13,17-18,21-24,26-30,32-39H,5-7H2	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	595.167	lib-00017.mgf	Gold	1	0.658794	1.02551	0.000610352	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	595.167	n/a	0	10	OCC1OC(C(O)C(O)C1O)C2=C(O)C(C3OC(CO)C(O)C(O)C3O)=C4OC(CC(=O)C4=C2O)C5=CC=C(O)C=C5	1	595.166	specs_ms.pklbin	CCMSLIB00000846714	14290.7	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
3126	M-H	n/a	1	NCGC00169759-02![(2S,3R,4R,5S,6S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,5-dihydroxy-6-methyloxan-4-yl] 3,4,5-trihydroxybenzoate	isolated	lfnothias	600.112	InChI=1S/C28H24O15/c1-9-20(35)25(42-27(39)11-5-16(33)21(36)17(34)6-11)23(38)28(40-9)43-26-22(37)19-15(32)7-12(29)8-18(19)41-24(26)10-2-3-13(30)14(31)4-10/h2-9,20,23,25,28-36,38H,1H3/t9-,20-,23+,25+,28-/m0/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	599.105	lib-00017.mgf	Gold	1	0.656321	2.64881	0.00158691	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	599.105	n/a	0	7	C[C@@H]1O[C@@H](OC2=C(OC3=C(C(O)=CC(O)=C3)C2=O)C4=CC(O)=C(O)C=C4)[C@H](O)[C@H](OC(=O)C5=CC(O)=C(O)C(O)=C5)[C@H]1O	1	599.103	specs_ms.pklbin	CCMSLIB00000845475	3.73349e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
1204	M-H	N/A	-1	Di_Hydro_Kaempferol_Hexose_Gallate	Other	GCYounkin	602.127	N/A	N/A	qTof	Negative	LC-ESI	601.12	lib-00025.mgf	Bronze	3	0.655581	3.04607	0.00183105	PRIVATE-USER	TAKursar	601.12	N/A	0	12	c12c(c(cc(c1)O)O)C(=O)C(C(O2)c1ccc(cc1)O)OC1OC(C(C(C1O)O)OC(=O)c1cc(c(c(c1)O)O)O)CO	1	601.118	specs_ms.pklbin	CCMSLIB00001057490	670836	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2108	M-H	970-74-1	1	Epigallocatechin	Isolated	Denise Silva	306.074	InChI=1S/C15H14O7/c16-7-3-9(17)8-5-12(20)15(22-13(8)4-7)6-1-10(18)14(21)11(19)2-6/h1-4,12,15-21H,5H2/t12-,15-/m1/s1	N/A	qTof	Negative	DI-ESI	305.059	lib-00010.mgf	Bronze	3	0.655238	13.7052	0.00418091	GNPS-LIBRARY	Norberto Lopes	305.059	N/A	0	6	OC1=C(C[C@@H](O)[C@@H](C2=CC(O)=C(O)C(O)=C2)O3)C3=CC(O)=C1	1	305.063	specs_ms.pklbin	CCMSLIB00000081482	57877.8	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
929	[M-H]-	N/A	1	MoNA:2871079 (+/-)-Catechin	isolated	MoNA	0.0	InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2	N/A	LC-ESI-QTOF	 	LC-ESI-QTOF	289.072	lib-00023.mgf	Bronze	3	0.654673	4.96183	0.00143433	MONA	MoNA	289.072	N/A	0	7	N/A	1	289.071	specs_ms.pklbin	CCMSLIB00000569339	82740.4	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
767	M-H	N/A	-1	UNPD205990	Other	GCYounkin	584.117	N/A	N/A	qTof	Negative	LC-ESI	583.109	lib-00027.mgf	Bronze	3	0.652747	1.77942	0.0010376	PRIVATE-USER	TAKursar	583.109	N/A	0	7	OCc1cc(O)c2C(=O)c3c(O[C@@H]4O[C@H](COC(=O)c5cc(O)c(O)c(O)c5)[C@@H](O)[C@H](O)[C@H]4O)cccc3C(=O)c2c1	1	583.108	specs_ms.pklbin	CCMSLIB00004529788	100462	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1767	M-H	21637252	1	Spectral Match to Isoquercitin from NIST14	Isolated	Data deposited by rsilva	0.0	N/A	N/A	Q-TOF	Negative	ESI	463.091	lib-00024.mgf	Bronze	3	0.650694	8.69877	0.00402832	GNPS-NIST14-MATCHES	Data from Sambles	463.091	N/A	0	6	N/A	1	463.087	specs_ms.pklbin	CCMSLIB00003134899	114243	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2902	M-H	n/a	1	NCGC00179867-02![(2R,3R,4S,5R,6S)-3,5-dihydroxy-4,6-bis[(3,4,5-trihydroxybenzoyl)oxy]oxan-2-yl]methyl 3,4,5-trihydroxybenzoate	isolated	lfnothias	636.096	InChI=1S/C27H24O18/c28-11-1-8(2-12(29)18(11)34)24(39)42-7-17-21(37)23(44-25(40)9-3-13(30)19(35)14(31)4-9)22(38)27(43-17)45-26(41)10-5-15(32)20(36)16(33)6-10/h1-6,17,21-23,27-38H,7H2/t17-,21-,22-,23+,27+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	negative	LC-ESI	635.089	lib-00017.mgf	Gold	1	0.645069	1.82599	0.00115967	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_NEGATIVE	Jadhav/Dorrestein	635.089	n/a	0	8	O[C@@H]1[C@@H](COC(=O)C2=CC(O)=C(O)C(O)=C2)O[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](O)[C@H]1OC(=O)C4=CC(O)=C(O)C(O)=C4	1	635.088	specs_ms.pklbin	CCMSLIB00000845184	4.00677e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.pklbin
834	M+Na	38412463	1	Spectral Match to Aloenin from NIST14	Isolated	Data deposited by fevargas	0.0	N/A	N/A	HCD	Positive	ESI	433.112	lib-00024.mgf	Bronze	3	0.643075	3.4526	0.00149536	GNPS-NIST14-MATCHES	Data from Christopher A. Lowry	433.112	N/A	0	6	N/A	1	433.113	specs_ms.pklbin	CCMSLIB00003138457	197926	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2518	M-H	520-18-3	-1	Kaempferol	Commercial	Denise Silva	286.048	InChI=1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H	 	qTof	Negative	DI-ESI	285.034	lib-00010.mgf	Bronze	3	0.642017	20.0214	0.00570679	GNPS-LIBRARY	Norberto Lopes	285.034	 	0	6	O=C1C2=C(C=C(C=C2OC(C3=CC=C(C=C3)O)=C1O)O)O	1	285.04	specs_ms.pklbin	CCMSLIB00000077232	52223	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2594	M-H	N/A	-1	UNPD195571	Other	GCYounkin	630.122	N/A	N/A	qTof	Negative	LC-ESI	629.115	lib-00027.mgf	Bronze	3	0.641912	1.74632	0.00109863	PRIVATE-USER	TAKursar	629.115	N/A	0	9	OC1C(O)C(OC(=O)C=Cc2ccc(O)cc2)C(OC(=O)c3cc(O)c(O)c(O)c3)OC1COC(=O)c4cc(O)c(O)c(O)c4	1	629.114	specs_ms.pklbin	CCMSLIB00004522731	4.58586e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2578	M-H	N/A	-1	UNPD146429	Other	GCYounkin	646.117	N/A	N/A	qTof	Negative	LC-ESI	645.11	lib-00027.mgf	Bronze	3	0.641833	3.40603	0.00219727	PRIVATE-USER	TAKursar	645.11	N/A	0	10	OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(OC(=O)C=Cc3ccc(O)c(O)c3)C1OC(=O)c4cc(O)c(O)c(O)c4	1	645.108	specs_ms.pklbin	CCMSLIB00004464050	46186	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
1669	M-H	N/A	-1	UNPD158547	Other	GCYounkin	494.106	N/A	N/A	qTof	Negative	LC-ESI	493.099	lib-00027.mgf	Bronze	3	0.63975	0.680783	0.000335693	PRIVATE-USER	TAKursar	493.099	N/A	0	7	OCC1OC(OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(OC(=O)c3cc(O)c(O)c(O)c3)C1O	1	493.099	specs_ms.pklbin	CCMSLIB00004478616	113706	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
2603	M-H	N/A	-1	UNPD100196	Other	GCYounkin	502.132	N/A	N/A	qTof	Negative	LC-ESI	501.125	lib-00027.mgf	Bronze	3	0.639307	26.9779	0.0135193	PRIVATE-USER	TAKursar	501.125	N/A	0	8	OCC1OC(OC(=O)C=Cc2ccc(O)cc2)C(OC3OC(C(O)C(O)C3O)C(=O)O)C(O)C1O	1	501.138	specs_ms.pklbin	CCMSLIB00004572398	10835.7	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.pklbin
